text,label
"Казакстан менен Бразилия бири-бирине кылмыш жасаган адамдарды кармап берүүгө жардам берет Казакстан менен Бразилия бири-бирине кылмыш жасаган адамдарды кармап берүүгө жардам берет. Тиешелүү мыйзам долбоорун Мажилис депутаттары жактырышты. Башкы прокурордун орун басары Марат Ахметжанов: «Эгер адам биздин өлкөдө кылмыш кылып, Бразилияда жашырынып жүрсө, ал камакка алынат жана Казакстанга өткөрүп берилет. Дал ушундай шарттарда, кылмышкер өлкөбүздө жашырынып жүрсө, биз Бразилия тарабына кылмышкерди экстрадициялоого милдеттүү болобуз»-дейт. Азыр эки өлкөдө укук коргоо органдарынан жашырынып жүргөндөр жок. Белгилей кетсек, бүгүнкү күндө эки өлкөнүн ортосунда кылмыш менен күрөш багытында үч негизги шарт бар. МАРАТ АХМЕТЖАНОВ, КР БАШКЫ ПРОКУРОРУНУН ОРУН БАСАРЫ: - Казакстандын мыйзамына ылайык ушундай укуктук жардам дүйнөнүн 30 өлкөсүнө көрсөтүлөт. Алардын катарында АКШ, Улуу Британия жана башка өлкөлөр бар. Бул Казакстандын мыйзамдары эл аралык укуктарга ылайык келет дегенден кабар берет. Фото: inform.kz Subscribe for our daily news",0
"Нұр-Сұлтан мен Теміртау арасындағы жолдың тазалығына жауаптылар жазаланды Нұр-Сұлтан мен Теміртау арасындағы ақылы жолдың тазалығына жауапты мекемеге қарағандылық тәртіп сақшылары 500 айлық есептік көрсеткіш мөлшерінде айыппұл салды, деп хабарлайды «Хабар 24». Бұл бірінші ескерту емес. Жол сақшылары бұған дейін де дәл осы күре жолда 27 рет зерттеу жүргізіп, 12 жауапты тұлғаны әкімшілік жазаға тартқан болатын. Бірақ келеңсіз жағдай тағы қайталанып отыр. Әлібек Мейрамов, облыстық әкімшілік полиция басқармасының басшысы: – Бұл республикалық маңызы бар жол. Қазір екі жиегін қар басып қалғандықтан, көліктер бір жолақпен жүруге мәжбүр. Тиісінше, жол апаттарының қаупі артқан. Ал өкінішке қарай, жол бойында қар тазалап жүрген техникалар өте аз.",0
"Алдыдагы жылдары Казакстандын экономикалык өсүшү 5,5% жетет Алдыдагы жылдары Казакстандын экономикалык өсүшү 5,5% жетет. Эл аралык валюта фондунун серепчилери ушундай болжолдошууда. Фонддун талдоосу боюнча ички жалпы өндүрүштү 5-5,5% жеткирүү үчүн Казакстанга 2-4 жыл керек. Ал үчүн бардык структуралык реформалар менен демилгелерди ишке ашыруу кажет. Казакстан экономикасына «Астана» эл аралык каржы борборунун иши оң таасирин тийгизет. Хаб аркылуу алгачкы транзакциялар быйыл жайда өткөрүлөт. ЭВФ серепчилеринин пикиринде, каржы борборунда бардык мыйзам менен укук нормалары сакталган. Бул инвесторлордун ишенимин жогорулатууда. МАРК ХОРТОН, ЭЛ АРАЛЫК ВАЛЮТА ФОНДУНУН КАЗАКСТАН БОЮНЧА МИССИЯСЫНЫН ЖЕТЕКЧИСИ: - Казакстандын экономикасы алдыдагы эки-үч жылда мамлекеттик түрткү берүү мезгилинен өттү. Азыркы тапта экономикалык өсүү мүмкүнчүлүгү бар. Мамлекет менен Улуттук банк экономиканы инвестициялоодон алыстоодо. Жеке сектор башкы ролго ээ болот. Ошондуктан дагы бир-эки жыл керек болот. Subscribe for our daily news",0
"Казакстандыктар алкыш айтуу майрамын белгилеп жатышат Жаздын алгачкы күнүндө казакстандыктар ушуну менен 4-жолу алкыш айтуу майрамын белгилеп жатышат. Бул жарандардын бири-бирине сый көрсөтүү күнү деп Өлкө башчысы жарыялаган. Дал ушул датада улуттар достугунун алтын деңгээлине айланган Казакстан Элдеринин Ассамблеясы түзүлгөн. «Коомдук келишим» уюмунун серепчиси Камал Алпейисованын айтымында, убагында катаал саясатка туш болгон башка улуттарды пейили кенен, ниети түз, меймандос казак кучак жая тосуп алган. Тагдырдын оор сыноосуна туш болуп, сүргүнгө туш болгондор да арбын. Алар казак жеринен конуш таап, көшөгөсү казак эли менен бирге көгөрдү. КАМАЛ АЛЬПЕИСОВА, ПРЕЗИДЕНТТИН АЛДЫНДАГЫ «КООМДУК КЕЛИШИМ» РММ АГА СЕРЕПЧИСИ: - Бул майрамдын башкы максаты – жакшылыкты, жакшылык кылууну унутпоо, кайрымдуулук иштерине катышуу. Анткени өз убагында казак жерине депортацияланган, күч менен көчүрүлгөндөрдү казак эли кучак жая тосуп алган. Майрамдын маанилүүлүгүн Казакстанда жашап жаткан бардык улут өкүлдөрү жогору баалап келишет. Көп улуттуу мамлекеттин биримдиги жана бир кызыкчылыкка уюй билүүсү башкаларга үлгү. Бул багытта калыптанган олуттуу саясат Казакстан элинин ар бир өкүлүнө төл тарыхын унутпай, бири-биринин маданияты менен каада-салттарын таанууга мүмкүнчүлүк берип жатат. Мисалы, «Возрождение» немис коомдук биримдигинин түзүлгөнүнө отуз жылдын жүзү болду. Уюмда эне тилди үйрөнүүгө багытталган окуу курстары үзгүлтүксүз уюштурулуп турат. Биримдиктин жетекчиси Игорь Бергдин айтымында, борборго жумасына 500дөн ашуун адам келет. ИГОРЬ БЕРГ, «ВОЗРОЖДЕНИЕ» НЕМИС КООМУ» КООМДУК БИРИКМЕСИНИН ЖЕТЕКЧИСИ: - Улутум немис. Менин үй-бүлөм Казакстанга депортацияланган. Албетте ал кез эч кимге оңой болгон эмес, өздөрү ачка болсо да, жергиликтүү казак эли бизди кучак жая тосуп алып колдон келген жардамын аяган эмес. Бул үчүн терең ыраазычылык билдирем. Казакстанга көптөгөн үй-бүлө конуш которду. Алардын бардыгы ушул жердин жашоочуларына ыраазы жана карыздар экенин толук ишеним менен айта алам. Subscribe for our daily news",0
"Өлкө башчысынын “Улуу талаанын жети кыры” аттуу макаласына серепчилердин пикири Казакстандын тарыхы – Улуу талаа тарыхынын бир бөлүгү. Бул Нурсултан Назарбаевдин «Улуу талаанын жети кыры» аттуу макаласынын башкы лейтмотиви. Мамлекет башчысынын көрсөткөн бардык багыттарынын маанилүүлүгү жогору. «Нур Отан» партиясынын төрагасынын биринчи орун басары Маулен Ашимбаевдин айтымында, алар өткөн урпактын көрүнүктүү жетишкендиктерин көрүүгө, ошондой эле Казакстандын дүйнөлүк тарыхтагы ролун объективдүү түшүнүүгө мүмкүнчүлүк берет. Бул археология, чөлкөм таануу, туризм, кино жана башка тармактардагы жаңы долбоорлорду ишке ашыруу алкагында мүмкүн болот. МАУЛЕН АШИМБАЕВ, «НУР ОТАН» ПАРТИЯСЫНЫН ТӨРАГАСЫНЫН БИРИНЧИ ОРУН БАСАРЫ: - Биз өзүбүздүн чыгуу тегибизди, тарыхыбызды жакындан таанып-билүүнүн аркасында азыркы заманбап дүйнөдөгү ордубузду жакшы түшүнөбүз. Биз ата-бабабыздын, казак элинин этногенези кандай пайда болгонун, биздин өлкөдө жашап жаткан этникалык уруулардын этногенезин таанып билебиз. Биз чындыгында ушул мамлекеттердин урпактары, дүйнөлүк маданиятты, дүйнөлүк цивилизацияны калыптандырууда чоң роль аткарган көрүнүктүү улуттардын урпагыбыз. Казакстан стратегиялык изилдөөлөр институтунун мүдүрүнүн орун басары Санат Көшкимбаевдин айтымында, Өлкө башчысынын башкы максаты – азыркы убакытта илимде бар тарыхый маалыматтардын шыктандыра турган багыттарын таба билүү. САНАТ КӨШКИМБАЕВ, КАЗАКСТАН СТРАТЕГИЯЛЫК ИЗИЛДӨӨЛӨР ИНСТИТУТУНУН МҮДҮРҮНҮН ОРУН БАСАРЫ: - Президенттин макаласындагы эң негизгиси – тарыхый позитивизм экенине көңүл буруш керек. Ар бир мезгилдин артында жаркын келечекке багыт алган улуттун кызыкчылыгы турат. Мына ошондуктан Президентибиз тарыхый кызыкчылыкты өнүктүрүү аркылуу улуттук аң-сезимди жаңыртууну көздөйт. Башкача айтканда, биз өткөнүбүз менен келечегибизди байланыштырып отуруп, ушундай улуу талаанын урпактары экенибизди сыймыктануу менен карманышыбыз керек. Белгилей кетсек, Өлкө башчысы жогоруда аталган долбоорлорду «Руханий жаңыруу» программасынын уландысы катары караштырылышы керек деп белгилеп өттү. Ал эми жалпы улуттук программанын жаңы курама бөлүктөрү ата-бабалардын кылымдар бою сакталган мурастарын санариптик цивилизация шарттарында түшүнүктүү жана колдонууга ыңгайлуу кылат. Subscribe for our daily news",0
"ЕКӨБ Борбор Азиянын аймактык алакалашуусун колдойт Европалык кайра куруу жана өнүгүү банкы Борбор Азиянын алакалашуусун колдойт. Банктын аймактагы аткаруучу мүдүрүнүн айтымында, өлкөлөр экономикасын диверсификацияга багытталган долбоорлор менен аймакта өлкөлөрдүн ортосундагы инфраструктура жана логистиканы өнүктүрүүгө терең маани берилүүдө. Бул багытта “Бир кур – бир жол” демилгесин ишке ашыруу маанилүү, дейт Бруна Балванер. Анын алкагында Кытай жана Европаны аймак өлкөлөрү аркылуу байланыштыруу көздөлгөн. Банктын аймактагы аткаруучу мүдүрү өлкөлөрдүн саясий күч-аракеттерин жана мамлекет аралык байланышты бекемдөө жолундагы кадамдарын белгилеп өттү. БРУНО БАЛВАНЕРА, ЕКӨБнын БОРБОР АЗИЯ БОЮНЧА АТКАРУУЧУ МҮДҮРҮ: - Биз Борбор Азия аймагынын мүмкүнчүлүктөрү жогору деп санайбыз. Алдыдагы убакытта өлкөлөр болушунча өнүгөт. Борбор Азиядагы экономикалык өсүш биздин банк иштеген башка аймактарга караганда алда канча жогору. Бул көрсөткүч жыл сайын 4 пайызга жетет. Ал эми башка өлкөлөрдө 2-3 пайыз чамасында. Быйыл биз Борбор Азия аймагына 20-30 пайызга ашык инвестиция багыттоону мерчемдеп жатабыз. Көптөгөн тармактар камтылат. Subscribe for our daily news",0
"Кореялық суретші 40 жыл бойы су тамшыларын бейнелеп келеді Оңтүстіккореялық суретші Ким Чан Ёль ғұмырын анық бір техниканы меңгеруге арнаған. Қылқалам шебері өмірінің соңғы 40 жылында су тамшыларын қағаз бетіне бейнелеумен айналысты. Сондықтан аса зейінмен салынған картиналары еріксіз таңғалдырады. Бүгінде Ким Чан Ёль 88 жаста. Су тамшысы бейнеленген алғашқы картинасын 1972 жылы салған және оны «Salon de Mai» деп атады. Суретшінің «тамшылы» туындыларын көргендер оның қылқаламмен салынғанына қайран қалып, шынайы тамшыға ұқсайтынын айтады. Аударған: П.Саденова",0
"Сіздердіӊ назарларыӊызға 16.11.2016 күнгі Оӊтүстік Қазақстан облысындағы жаӊалықтар топтамасын ұсынамыз Шымкент. 16 қараша. Kazakhstan Today - Құрметті оқырмандар! Сіздердің назарларыңызға 16.11.2016 күнгі Оңтүстік Қазақстан облысындағы жаңалықтар топтамасын ұсынамыз. Оңтүстік Қазақстан облысының әкімі азаматтарды жеке мәселелері бойынша қабылдады ""Нұр Отан"" партиясы Оңтүстік Қазақстан облыстық филиалының Саяси кеңесі бюросының мәжілісі өтті Оңтүстік Қазақстан облысы Отырар ауданында игерілген суармалы жердің көлемі 24 мың 338 гектарға жетті Оңтүстік Қазақстан облысының әкімі медициналық нысандардың құрылысымен танысты Оңтүстік Қазақстан облысында Бахрейн Корольдігі капиталының қатысуымен ірі құс фабрикасы салынады Оңтүстік Қазақстан облысының Қазығұрт ауданында бидайдың орташа өнімділігі 26,9 центнерді құрады БҰҰ-ның Қазақстандағы үйлестіруші Н.Шимомура Оңтүстік Қазақстан облысына келді Оңтүстік Қазақстан облысының өнерпаздары үш облыста концерт ұйымдастырады Шымкентте ""Дені сау жас ұрпақ – Қазақстанның әл-ауқат кепілі"" тақырыбында республикалық ғылыми-тәжірибелік конференция өтті",0
"Дэвис кубогы: Қазақстанның Нидерландқа қарсы матчқа қатысатын құрамы 6-7 наурыз аралығында Нұр Сұлтанда Дэвис кубогына іріктеу матчы аясында Қазақстан мен Нидерланд теннис командалары кездеседі, деп хабарлайды Prosports.kz. Қазақстан құрамасына Александр Бублик, Михаил Кукушкин, Андрей Голубев, Дмитрий Попко, Александр Недовесов кірді. Нидерланд құрамы: Жан-Жюльен Ройер, Робин Хаасе, Таллон Грикспур, Ботик ван де Зандшульп, Уэсли Кульхоф.",0
"Сиднейдегі «Чайнатаун» ауданында жарылыс болды Сиднейдегі «Чайнатаун» ауданында орналасқан дәмханалардың бірінде болған жарылыстан 14 адам жараланды. Зардап шеккендер арасында 2 бала болған. Қазір төрт адам ауруханаға жатқызылды, деп хабарлайды news.com.au . Жарылысқа байланысты оқиға орнынан 100-ден астам адам қауіпсіз жерге көшірілді. Ақпаратқа сәйкес, апатқа тұрмыстық газдың ауаға таралып кетуі себеп болған. Аударған: Г.Абилова",0
"Еуропа чемпионатына қатысатын 17 құрама анықталды 2020 жылғы Еуропа чемпионатының финалдық кезеңінде бақ сынайтын 24 құраманың 17-сі анықталды. Олар – Бельгия, Испания, Италия, Польша, Түркия, Ресей, Украина, Франция, Англия, Чехия, Швеция, Финляндия, Германия, Голландия, Хорватия, Австрия және Португалия. 20 команда ЕУРО-2020 турниріне тікелей жолдама алса, 4 құрама Ұлттар лигасы арқылы өтеді. Финалдық кезеңнің жеребесі 30 қараша күні тартылады. Айта кетйік, Еуропа чемпионаты 12 маусым күні басталып 12 шілде күні аяқталады. Дүбірлі дода Еуропаның 12 қаласында: Санкт-Петербург, Лондон, Мюнхен, Баку, Рим, Бухарест, Дублин, Копенгаген, Будапешт, Глазго, Бильбао және Амстердам қаласында өтеді. Ақпарат көзі: prosports.kz",0
"«Астана-1» ақпараттық жүйесінің пилотты порталы іске қосылды «Астана-1» ақпараттық жүйесі – тауарларды электронды декларациялаудың тиімді құралы. Жобаның арқасында кедендік рәсімдеу тәртібі «Бір терезе» қағидаты бойынша жүргізіледі. Ұлт жоспарының 38-қадамында көрсетілген бастаманың айтарлықтай жаңашылдықтары мен артықшылықтары бар. «Астана – кедендік рәсімдеу орталығы» – алыс-жақын шетелмен алыс-берісті қадағалап отыратын бірден-бір мекеме. Шекарадан өткен тауар алдымен осында келіп түседі. Құжаттар толтырылып, түгенделгеннен кейін ғана жеткізілген жүкті алып кетуге рұқсат. Бірақ ол үшін сағаттап тосу қажет. Бұл олқылықты енді электронды декларациялау жүйесі жояды деп күтіліп отыр. «Бір терезе» қағидатына негізделген кедендік рәсімдеудің жаңа тәртібі қай тараптың болмасын уақытын үнемдейді. Талғат Жаңбырбаев «Астана – кедендік рәсімдеу орталығы» кедендік бекетінің жетекшісі: - Бұрын 3 сағаттан бір тәулікке дейін уақытты алған рәсімдеу жаңа жүйенің арқасында 10-15 минутқа дейін қысқарады. Кеден бекетіндегі инспектор тауар тасымалдаушының құжаттары дұрыс па, бұрыс па, оны электронды жүйемен бақылай алады. Тиісті құжат беретін барлық мемлекетті к органдар « Бі р терезе» қағидаты бойынша жұмыс істейді. «Астана-1» ақпарат жүйесінің әзірге пилотты порталы іске қосылды. Декларацияны электрондық үлгіде толтырып, сайт арқылы қажет құжатты тапсыруға да, тиісті рұқсаттарды алуға да болады. Жоба сәтті жүзеге асса, онда кедендік рәсімдеу орталығында құжат толтырып, уақыт жоғалтып жатпайсыз. Үмітгүл Ғұбашева, ҚР ҚМ МКК Кедендік бақылау ұйымы басшысының орынбасары: - «Астана-1» ақпараттық жүйесі Еуразиялық экономикалық одақтың жаңа кодексінің және дүниежүзілік кеден ұйымының барлық талабына сай келеді. Біздің ойымызша, бұл кеден жұмыстарын бұрынғыдан әлдеқайда жеңілдетеді. Бір ғана портал арқылы үйден шықпай-ақ барлық шаруаны тындыруға болады. Жаңа бастама отандық кәсіпкерлердің де жұмысын жеңілдетеді. Бір ғана порталдың көмегімен кеденде кедергі болмас үшін алдын ала барлық шаруаны реттеп алуға болады. Данияр Закарин, «Mabсo constructions S.A.» компаниясы директорының қызметін атқарушы: - «Бір терезе» жүйесі қазіргі уақытта өте өзекті. Біз үшін шынында да қызық. Үлкен жетістіктер күтеміз. Бастысы осы жобаның арқасында қағазбастылықтан арылсақ жақсы болар еді. «Астана-1» ақпараттық жүйесі әлемнің 90 елінде белсенді қолданылатын АСИКУДА бағдарламасы негізінде жасалған. Кедендегі қанатқақты жоба бұл салаға тың серпін береді деген үміт бар. Авторлары: Асқарбек Қазанғап, Бақтияр Рзаев, Ербол Дайыров",0
